steam_id,game_count,total_hours_played,game_names,most_played_game,playtime_forever,playtime_hours
76561197960315457,17,1.3166666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life: Source', 'Day of Defeat: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Half-Life Deathmatch: Source']",Day of Defeat,0,0.0
76561197960315457,17,1.3166666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life: Source', 'Day of Defeat: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Half-Life Deathmatch: Source']",Deathmatch Classic,0,0.0
76561197960315457,17,1.3166666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life: Source', 'Day of Defeat: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Half-Life Deathmatch: Source']",Half-Life: Opposing Force,0,0.0
76561197960315457,17,1.3166666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life: Source', 'Day of Defeat: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Half-Life Deathmatch: Source']",Ricochet,0,0.0
76561197960315457,17,1.3166666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life: Source', 'Day of Defeat: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Half-Life Deathmatch: Source']",Half-Life,0,0.0
76561197960315457,17,1.3166666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life: Source', 'Day of Defeat: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Half-Life Deathmatch: Source']",Half-Life: Blue Shift,0,0.0
76561197960315457,17,1.3166666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life: Source', 'Day of Defeat: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Half-Life Deathmatch: Source']",Counter-Strike: Condition Zero,0,0.0
76561197960315457,17,1.3166666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life: Source', 'Day of Defeat: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Half-Life Deathmatch: Source']",Counter-Strike: Condition Zero Deleted Scenes,0,0.0
76561197960315457,17,1.3166666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life: Source', 'Day of Defeat: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Half-Life Deathmatch: Source']",Half-Life 2,0,0.0
76561197960315457,17,1.3166666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life: Source', 'Day of Defeat: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Half-Life Deathmatch: Source']",Counter-Strike: Source,79,1.3166666666666667
76561197960315457,17,1.3166666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life: Source', 'Day of Defeat: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Half-Life Deathmatch: Source']",Half-Life: Source,0,0.0
76561197960315457,17,1.3166666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life: Source', 'Day of Defeat: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Half-Life Deathmatch: Source']",Day of Defeat: Source,0,0.0
76561197960315457,17,1.3166666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life: Source', 'Day of Defeat: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Half-Life Deathmatch: Source']",Half-Life 2: Deathmatch,0,0.0
76561197960315457,17,1.3166666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life: Source', 'Day of Defeat: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Half-Life Deathmatch: Source']",Half-Life 2: Lost Coast,0,0.0
76561197960315457,17,1.3166666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life: Source', 'Day of Defeat: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Half-Life Deathmatch: Source']",Half-Life Deathmatch: Source,0,0.0
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",Counter-Strike,23,0.38333333333333336
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",Team Fortress Classic,0,0.0
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",Day of Defeat,0,0.0
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",Deathmatch Classic,0,0.0
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",Half-Life: Opposing Force,0,0.0
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",Ricochet,0,0.0
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",Half-Life,0,0.0
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",Half-Life: Blue Shift,0,0.0
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",Half-Life 2,0,0.0
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",Counter-Strike: Source,941,15.683333333333334
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",Half-Life 2: Deathmatch,0,0.0
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",Half-Life 2: Lost Coast,0,0.0
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",Call of Duty: Modern Warfare 2 (2009),1583,26.383333333333333
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",Call of Duty: Modern Warfare 2 (2009) - Multiplayer,6231,103.85
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",Call of Duty®: Modern Warfare® 3 (2011),710,11.833333333333334
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer,7237,120.61666666666666
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",PAYDAY: The Heist,925,15.416666666666666
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",RaceRoom Racing Experience ,0,0.0
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",Assetto Corsa,0,0.0
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",rFactor 2,0,0.0
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",Automobilista,0,0.0
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",Assetto Corsa Competizione,0,0.0
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",NASCAR Heat 5,0,0.0
76561197960292900,25,294.1666666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Call of Duty: Modern Warfare 2 (2009)', 'Call of Duty: Modern Warfare 2 (2009) - Multiplayer', 'Call of Duty®: Modern Warfare® 3 (2011)', 'Call of Duty®: Modern Warfare® 3 (2011) - Multiplayer', 'PAYDAY: The Heist', 'RaceRoom Racing Experience ', 'Assetto Corsa', 'rFactor 2', 'Automobilista', 'Assetto Corsa Competizione', 'NASCAR Heat 5', 'Automobilista 2', 'DRIFT CE']",Automobilista 2,0,0.0
